iteration,continuity,u_momentum,v_momentum,pressure_correction,max_velocity_correction
253,1.977549264e-08,3.519627806e-09,1.081985705e-09,8.267178062e-11,0.0001203209825
254,1.955425464e-08,3.518105172e-09,1.097116163e-09,8.288444111e-11,0.0001187923422
255,1.933581754e-08,3.516605264e-09,1.112412161e-09,8.308577705e-11,0.0001172835994
256,1.911902393e-08,3.515127529e-09,1.127862014e-09,8.327831035e-11,0.0001157944551
257,1.889176242e-08,3.513671438e-09,1.143457369e-09,8.329398439e-11,0.0001143237788
258,1.867557972e-08,3.512285867e-09,1.159180529e-09,8.358491283e-11,0.000112858322
259,1.846343798e-08,3.510916123e-09,1.175017361e-09,8.399789696e-11,0.0001114109433
260,1.824747999e-08,3.509564446e-09,1.190956333e-09,8.431376286e-11,0.0001099852694
261,1.802560842e-08,3.508238911e-09,1.206988311e-09,8.451814099e-11,0.0001085810536
262,1.781049505e-08,3.506950948e-09,1.223089143e-09,8.463493149e-11,0.0001071973718
263,1.761534703e-08,3.505659463e-09,1.239244958e-09,8.458378943e-11,0.0001058334645
264,1.742672413e-08,3.504378425e-09,1.255438703e-09,8.43077335e-11,0.0001044885775
265,1.723763639e-08,3.503112346e-09,1.271653386e-09,8.386802625e-11,0.0001031620988
266,1.704883149e-08,3.501862521e-09,1.287872409e-09,8.393337354e-11,0.0001018535239
267,1.685951225e-08,3.500629172e-09,1.304079538e-09,8.447580948e-11,0.0001005624253
268,1.667041582e-08,3.499412166e-09,1.320258917e-09,8.49360908e-11,9.928843047e-05
269,1.648322199e-08,3.49821125e-09,1.336395124e-09,8.524037683e-11,9.803120721e-05
270,1.629689657e-08,3.497026136e-09,1.35247323e-09,8.546316898e-11,9.67904532e-05
271,1.611163316e-08,3.49585652e-09,1.368478855e-09,8.564354158e-11,9.556703959e-05
272,1.592771257e-08,3.494702096e-09,1.384398212e-09,8.579923225e-11,9.436847955e-05
273,1.574532617e-08,3.493562559e-09,1.400218146e-09,8.593904003e-11,9.318512085e-05
274,1.556460095e-08,3.492437607e-09,1.41592616e-09,8.606767854e-11,9.201675503e-05
275,1.538561404e-08,3.491326941e-09,1.431510439e-09,8.618803709e-11,9.086318028e-05
276,1.520841497e-08,3.490230271e-09,1.446959861e-09,8.630196284e-11,8.972420021e-05
277,1.503303146e-08,3.489147307e-09,1.462264006e-09,8.641064643e-11,8.859962301e-05
278,1.485949811e-08,3.48807777e-09,1.477413161e-09,8.651492942e-11,8.74892608e-05
279,1.468783975e-08,3.487021384e-09,1.492398313e-09,8.661547536e-11,8.639292919e-05
280,1.451800384e-08,3.485977882e-09,1.507211145e-09,8.671271962e-11,8.531044693e-05
281,1.435002339e-08,3.484947002e-09,1.521844024e-09,8.680702867e-11,8.424163568e-05
282,1.418398978e-08,3.48392849e-09,1.536289988e-09,8.689867705e-11,8.318631979e-05
283,1.401973532e-08,3.482922097e-09,1.550542728e-09,8.698786762e-11,8.214432617e-05
284,1.385724483e-08,3.481927581e-09,1.56459657e-09,8.707478333e-11,8.111548416e-05
285,1.369650249e-08,3.480944709e-09,1.578446453e-09,8.715958963e-11,8.009962545e-05
286,1.353749239e-08,3.479973251e-09,1.592087907e-09,8.724237933e-11,7.91327398e-05
287,1.336909436e-08,3.479012986e-09,1.605502534e-09,8.697684692e-11,7.820296843e-05
288,1.320535213e-08,3.478081384e-09,1.618698338e-09,8.642322479e-11,7.728330248e-05
289,1.304427135e-08,3.477174084e-09,1.631677391e-09,8.598809425e-11,7.637364203e-05
290,1.288900552e-08,3.476280682e-09,1.644435028e-09,8.595879408e-11,7.547391961e-05
291,1.274194907e-08,3.475398794e-09,1.656968806e-09,8.623687527e-11,7.458404391e-05
292,1.260164621e-08,3.474527485e-09,1.669277254e-09,8.482959552e-11,7.370392608e-05
293,1.246066276e-08,3.473666301e-09,1.681359472e-09,8.670167832e-11,7.283347791e-05
294,1.23193898e-08,3.472814956e-09,1.693214986e-09,8.693563816e-11,7.197261145e-05
295,1.217846001e-08,3.471973229e-09,1.704843689e-09,8.708905959e-11,7.112123897e-05
296,1.203943106e-08,3.471140923e-09,1.716245806e-09,8.720753572e-11,7.027927296e-05
297,1.190114571e-08,3.470317855e-09,1.727421871e-09,8.730526033e-11,6.944662621e-05
298,1.176358278e-08,3.469503851e-09,1.738372699e-09,8.738950294e-11,6.862321186e-05
299,1.162696374e-08,3.468698743e-09,1.749099372e-09,8.746465735e-11,6.780894341e-05
300,1.149144212e-08,3.46790237e-09,1.759603212e-09,8.753326093e-11,6.700373477e-05
301,1.135712343e-08,3.467114574e-09,1.769885767e-09,8.759707432e-11,6.620750024e-05
302,1.122187533e-08,3.466335206e-09,1.779947253e-09,8.764238661e-11,6.542011017e-05
303,1.108023873e-08,3.4655736e-09,1.789786453e-09,8.760302427e-11,6.464138865e-05
304,1.093675614e-08,3.464843782e-09,1.79940997e-09,8.751610208e-11,6.387139246e-05
305,1.079737624e-08,3.464119148e-09,1.808820333e-09,8.752709869e-11,6.311004932e-05
306,1.066329028e-08,3.46340133e-09,1.818019997e-09,8.751065277e-11,6.235725859e-05
307,1.053234468e-08,3.462690763e-09,1.827011542e-09,8.747553266e-11,6.161293455e-05
308,1.04049555e-08,3.461987502e-09,1.835797655e-09,8.744795271e-11,6.087699459e-05
309,1.028003031e-08,3.461291483e-09,1.844381116e-09,8.743384482e-11,6.014935726e-05
310,1.01577596e-08,3.460602606e-09,1.852764793e-09,8.743210888e-11,5.942994172e-05
311,1.003730193e-08,3.459920762e-09,1.860951628e-09,8.744018916e-11,5.871866759e-05
312,9.918312404e-09,3.459245845e-09,1.868944637e-09,8.745522787e-11,5.801545492e-05
313,9.800640257e-09,3.45857775e-09,1.876746893e-09,8.747585512e-11,5.732022415e-05
314,9.684316321e-09,3.457916374e-09,1.884361521e-09,8.749999856e-11,5.663289614e-05
315,9.569366763e-09,3.457261619e-09,1.891791692e-09,8.752654272e-11,5.595339224e-05
316,9.455680993e-09,3.45661339e-09,1.899040606e-09,8.755468416e-11,5.528163421e-05
317,9.343256204e-09,3.455971592e-09,1.906111496e-09,8.758374252e-11,5.461754433e-05
318,9.232085644e-09,3.455336135e-09,1.913007609e-09,8.761326534e-11,5.396104535e-05
319,9.12216134e-09,3.454706932e-09,1.91973221e-09,8.76429373e-11,5.331206049e-05
320,9.013472959e-09,3.454083895e-09,1.926288569e-09,8.767252554e-11,5.267051349e-05
321,8.906009756e-09,3.453466942e-09,1.932679955e-09,8.770187074e-11,5.203632858e-05
322,8.79976051e-09,3.452855991e-09,1.938909638e-09,8.773086746e-11,5.140943053e-05
323,8.694713649e-09,3.452250965e-09,1.944980874e-09,8.775942987e-11,5.078974458e-05
324,8.590857414e-09,3.451651785e-09,1.950896908e-09,8.778750221e-11,5.017719651e-05
325,8.488185439e-09,3.451058378e-09,1.956660968e-09,8.781506279e-11,4.957171265e-05
326,8.386706719e-09,3.450470671e-09,1.962276259e-09,8.784209179e-11,4.897321981e-05
327,8.286391716e-09,3.449888593e-09,1.967745963e-09,8.786856999e-11,4.838164537e-05
328,8.187218414e-09,3.449312076e-09,1.973073234e-09,8.789451075e-11,4.779691725e-05
329,8.089175143e-09,3.448741054e-09,1.978261194e-09,8.791987382e-11,4.721896388e-05
330,7.99225031e-09,3.44817546e-09,1.983312934e-09,8.794470055e-11,4.664771427e-05
331,7.896432408e-09,3.447615233e-09,1.98823151e-09,8.796895725e-11,4.608309795e-05
332,7.801710019e-09,3.447060309e-09,1.993019938e-09,8.799264421e-11,4.552504502e-05
333,7.708071816e-09,3.446510628e-09,1.997681199e-09,8.801578363e-11,4.497348612e-05
334,7.615506587e-09,3.445966132e-09,2.002218229e-09,8.803835559e-11,4.442835244e-05
335,7.52400317e-09,3.445426764e-09,2.006633926e-09,8.80603325e-11,4.388957574e-05
336,7.433550504e-09,3.444892467e-09,2.010931142e-09,8.808173964e-11,4.335708831e-05
337,7.344137627e-09,3.444363187e-09,2.015112687e-09,8.810254516e-11,4.283082303e-05
338,7.255753671e-09,3.44383887e-09,2.019181325e-09,8.812277389e-11,4.23107133e-05
339,7.168387858e-09,3.443319465e-09,2.023139773e-09,8.814237018e-11,4.179669311e-05
340,7.082029503e-09,3.442804919e-09,2.026990703e-09,8.816134404e-11,4.128869698e-05
341,6.996668008e-09,3.442295183e-09,2.03073674e-09,8.817967853e-11,4.078666e-05
342,6.912292869e-09,3.441790208e-09,2.03438046e-09,8.819737567e-11,4.029051782e-05
343,6.82889367e-09,3.441289947e-09,2.037924395e-09,8.821438406e-11,3.980020662e-05
344,6.746460086e-09,3.440794352e-09,2.041371025e-09,8.823071385e-11,3.931566317e-05
345,6.66498188e-09,3.440303377e-09,2.044722785e-09,8.824634107e-11,3.883682476e-05
346,6.584448906e-09,3.439816978e-09,2.04798206e-09,8.826124224e-11,3.836362926e-05
347,6.504851104e-09,3.439335109e-09,2.05115119e-09,8.827540832e-11,3.789601507e-05
348,6.426178504e-09,3.438857729e-09,2.054232466e-09,8.828879745e-11,3.743392114e-05
349,6.348421222e-09,3.438384794e-09,2.05722813e-09,8.830141454e-11,3.697728698e-05
350,6.271569466e-09,3.437916263e-09,2.060140379e-09,8.831322761e-11,3.652605263e-05
351,6.195613572e-09,3.437452095e-09,2.062971362e-09,8.832419995e-11,3.608015869e-05
352,6.120543868e-09,3.436992249e-09,2.065723184e-09,8.833431407e-11,3.563954629e-05
353,6.046350818e-09,3.436536687e-09,2.068397899e-09,8.834354532e-11,3.520415711e-05
354,5.973024971e-09,3.436085368e-09,2.070997521e-09,8.835187367e-11,3.477393334e-05
355,5.900557034e-09,3.435638256e-09,2.073524015e-09,8.835925115e-11,3.434881775e-05
356,5.828937671e-09,3.435195313e-09,2.075979304e-09,8.836565563e-11,3.392875361e-05
357,5.758157665e-09,3.434756501e-09,2.078365265e-09,8.837104837e-11,3.351368472e-05
358,5.688207903e-09,3.434321784e-09,2.080683734e-09,8.837540922e-11,3.310355542e-05
359,5.619079355e-09,3.433891127e-09,2.082936501e-09,8.837868604e-11,3.269831058e-05
360,5.550763074e-09,3.433464494e-09,2.085125316e-09,8.838083518e-11,3.229789559e-05
361,5.483250196e-09,3.433041851e-09,2.087251889e-09,8.838182012e-11,3.190225634e-05
362,5.416531938e-09,3.432623163e-09,2.089317885e-09,8.838159272e-11,3.151133927e-05
363,5.350599599e-09,3.432208396e-09,2.091324933e-09,8.838011775e-11,3.112509131e-05
364,5.285444559e-09,3.431797518e-09,2.09327462e-09,8.837732514e-11,3.074345991e-05
365,5.221058278e-09,3.431390495e-09,2.095168495e-09,8.837317114e-11,3.036639304e-05
366,5.157432295e-09,3.430987295e-09,2.097008069e-09,8.836758884e-11,2.999383916e-05
367,5.09455823e-09,3.430587886e-09,2.098794815e-09,8.836049631e-11,2.962574723e-05
368,5.032427781e-09,3.430192237e-09,2.100530171e-09,8.835187131e-11,2.926206674e-05
369,4.971034045e-09,3.429800316e-09,2.102215537e-09,8.834159659e-11,2.890274765e-05
370,4.910379934e-09,3.429412092e-09,2.103852278e-09,8.832963195e-11,2.854774043e-05
371,4.850444383e-09,3.429027536e-09,2.105441726e-09,8.831585031e-11,2.819699603e-05
372,4.79121942e-09,3.428646617e-09,2.106985179e-09,8.830019398e-11,2.785046588e-05
373,4.732697151e-09,3.428269304e-09,2.108483899e-09,8.828254587e-11,2.750810193e-05
374,4.674869759e-09,3.42789557e-09,2.109939119e-09,8.826283653e-11,2.716985659e-05
375,4.617729499e-09,3.427525384e-09,2.111352039e-09,8.824091285e-11,2.683568273e-05
376,4.561268702e-09,3.427158718e-09,2.112723827e-09,8.821667665e-11,2.650553373e-05
377,4.505479772e-09,3.426795543e-09,2.114055623e-09,8.819000078e-11,2.617936343e-05
378,4.450355186e-09,3.426435832e-09,2.115348534e-09,8.816072738e-11,2.585712614e-05
379,4.395887497e-09,3.426079555e-09,2.11660364e-09,8.812871167e-11,2.553877662e-05
380,4.34201156e-09,3.425726826e-09,2.11782199e-09,8.809541055e-11,2.522427006e-05
381,4.288772382e-09,3.425378107e-09,2.119004595e-09,8.806606658e-11,2.491356194e-05
382,4.236224208e-09,3.425032729e-09,2.120152467e-09,8.803299014e-11,2.460660867e-05
383,4.184298262e-09,3.424690665e-09,2.121266577e-09,8.799451585e-11,2.430336685e-05
384,4.132996197e-09,3.42435189e-09,2.122347868e-09,8.79507037e-11,2.400379351e-05
385,4.082329589e-09,3.424016377e-09,2.123397261e-09,8.790175291e-11,2.370784614e-05
386,4.032285637e-09,3.4236841e-09,2.124415649e-09,8.784772231e-11,2.341548266e-05
387,3.982887418e-09,3.423355032e-09,2.125403903e-09,8.77886029e-11,2.312666146e-05
388,3.934070314e-09,3.423029149e-09,2.12636287e-09,8.772425334e-11,2.284134136e-05
389,3.885825707e-09,3.422706424e-09,2.127293375e-09,8.765449236e-11,2.25594816e-05
390,3.838147287e-09,3.422386833e-09,2.128196219e-09,8.757905506e-11,2.228104186e-05
391,3.791031335e-09,3.422070349e-09,2.129072184e-09,8.749763068e-11,2.200598225e-05
392,3.744474183e-09,3.421756949e-09,2.129922027e-09,8.740988123e-11,2.17342633e-05
393,3.698471496e-09,3.421446607e-09,2.130746487e-09,8.731539767e-11,2.146584595e-05
394,3.653018359e-09,3.4211393e-09,2.131546284e-09,8.721373969e-11,2.120069156e-05
395,3.60810955e-09,3.420835002e-09,2.132322115e-09,8.710440265e-11,2.093876191e-05
396,3.563739606e-09,3.420533689e-09,2.13307466e-09,8.698682636e-11,2.06800192e-05
397,3.5199029e-09,3.420235337e-09,2.133804581e-09,8.686041462e-11,2.042442601e-05
398,3.476593708e-09,3.419939923e-09,2.134512519e-09,8.672451564e-11,2.017194534e-05
399,3.433806249e-09,3.419647423e-09,2.135199101e-09,8.657840474e-11,1.99225406e-05
400,3.391534722e-09,3.419357812e-09,2.135864935e-09,8.642129784e-11,1.967617557e-05
401,3.349773398e-09,3.419071069e-09,2.136510611e-09,8.625233574e-11,1.943281445e-05
402,3.308516512e-09,3.418787168e-09,2.137136704e-09,8.607059327e-11,1.919242182e-05
403,3.267758213e-09,3.418506089e-09,2.137743774e-09,8.58750217e-11,1.895496263e-05
404,3.227492786e-09,3.418227806e-09,2.138332364e-09,8.566452579e-11,1.872040225e-05
405,3.187714561e-09,3.417952298e-09,2.138903002e-09,8.54378576e-11,1.848870639e-05
406,3.148417916e-09,3.417679542e-09,2.139456203e-09,8.519371191e-11,1.825984117e-05
407,3.10959728e-09,3.417409515e-09,2.139992466e-09,8.493061315e-11,1.803377306e-05
408,3.071247132e-09,3.417142196e-09,2.140512276e-09,8.464698811e-11,1.78104689e-05
409,3.03336201e-09,3.41687756e-09,2.141016106e-09,8.434106809e-11,1.758989591e-05
410,2.9959365e-09,3.416615588e-09,2.141504414e-09,8.401095292e-11,1.737202167e-05
411,2.958965249e-09,3.416356255e-09,2.141977648e-09,8.365457406e-11,1.715681411e-05
412,2.922442955e-09,3.416099542e-09,2.142436239e-09,8.326962678e-11,1.694424151e-05
413,2.886364375e-09,3.415845425e-09,2.142880611e-09,8.285361923e-11,1.673427252e-05
414,2.850724315e-09,3.415593883e-09,2.143311173e-09,8.240382136e-11,1.652687612e-05
415,2.815517639e-09,3.415344896e-09,2.143728323e-09,8.191725168e-11,1.632202167e-05
416,2.780739266e-09,3.41509844e-09,2.144132448e-09,8.139065619e-11,1.611967882e-05
417,2.746384167e-09,3.414854495e-09,2.144523925e-09,8.08204541e-11,1.59198176e-05
418,2.71244737e-09,3.414613041e-09,2.144903119e-09,9.963231505e-11,1.572240836e-05
419,2.678923953e-09,3.414374055e-09,2.145270385e-09,9.847527445e-11,1.552742178e-05
420,2.645809048e-09,3.414137518e-09,2.14562607e-09,9.723275144e-11,1.533482888e-05
421,2.613097843e-09,3.413903407e-09,2.145970509e-09,9.589896201e-11,1.5144601e-05
422,2.580785574e-09,3.413671703e-09,2.146304029e-09,9.44679491e-11,1.49567098e-05
423,2.54886753e-09,3.413442385e-09,2.146626945e-09,9.29336885e-11,1.477112726e-05
424,2.517339051e-09,3.413215433e-09,2.146939567e-09,9.12900946e-11,1.458782569e-05
425,2.486195531e-09,3.412990826e-09,2.147242195e-09,8.953122034e-11,1.440677769e-05
426,2.455432409e-09,3.412768544e-09,2.147535118e-09,8.765136845e-11,1.422795619e-05
427,2.42504518e-09,3.412548566e-09,2.14781862e-09,9.896462972e-11,1.405133442e-05
428,2.395029384e-09,3.412330874e-09,2.148092976e-09,9.606244577e-11,1.387688591e-05
429,2.365380612e-09,3.412115447e-09,2.148358453e-09,9.303070806e-11,1.37045845e-05
430,2.336094505e-09,3.411902266e-09,2.14861531e-09,8.987415983e-11,1.353440433e-05
431,2.30716675e-09,3.41169131e-09,2.148863799e-09,8.659986907e-11,1.336631983e-05
432,2.278593082e-09,3.41148256e-09,2.149104166e-09,8.32174049e-11,1.320030572e-05
433,2.250369287e-09,3.411275997e-09,2.149336649e-09,9.598938785e-11,1.303633702e-05
434,2.222491193e-09,3.411071602e-09,2.149561478e-09,9.827698624e-11,1.287438902e-05
435,2.194954677e-09,3.410869355e-09,2.14977888e-09,9.389271405e-11,1.27144373e-05
436,2.167755663e-09,3.410669237e-09,2.149989071e-09,8.962655087e-11,1.255645775e-05
437,2.14089012e-09,3.410471229e-09,2.150192265e-09,8.550094648e-11,1.240042649e-05
438,2.114354061e-09,3.410275313e-09,2.150388668e-09,8.153741458e-11,1.224631995e-05
439,2.088143545e-09,3.41008147e-09,2.150578479e-09,7.7756176e-11,1.209411481e-05
440,2.062254677e-09,3.409889681e-09,2.150761895e-09,9.770874007e-11,1.194378805e-05
441,2.036683601e-09,3.409699928e-09,2.150939102e-09,9.432363548e-11,1.179531688e-05
442,2.011426511e-09,3.409512191e-09,2.151110287e-09,9.120254454e-11,1.16486788e-05
443,1.986479638e-09,3.409326454e-09,2.151275627e-09,8.835075374e-11,1.150385156e-05
444,1.961839262e-09,3.409142697e-09,2.151435295e-09,8.577120288e-11,1.136081318e-05
445,1.937501699e-09,3.408960903e-09,2.15158946e-09,8.346450299e-11,1.121954193e-05
446,1.913463311e-09,3.408781054e-09,2.151738286e-09,8.142905508e-11,1.108001632e-05
447,1.889720501e-09,3.408603132e-09,2.151881931e-09,7.966116574e-11,1.094221513e-05
448,1.866269711e-09,3.408427119e-09,2.152020552e-09,7.815519333e-11,1.080611739e-05
449,1.843107426e-09,3.408252998e-09,2.152154296e-09,7.690376495e-11,1.067170235e-05
450,1.82023017e-09,3.40808075e-09,2.152283311e-09,7.589794079e-11,1.053894953e-05
451,1.797634507e-09,3.40791036e-09,2.152407738e-09,7.512745855e-11,1.040783868e-05
452,1.77531704e-09,3.407741809e-09,2.152527714e-09,7.458096707e-11,1.027834979e-05
453,1.753274412e-09,3.40757508e-09,2.152643374e-09,7.424623548e-11,1.015046307e-05
454,1.731503305e-09,3.407410156e-09,2.152754847e-09,7.411040673e-11,1.002415899e-05
455,1.710000437e-09,3.40724702e-09,2.15286226e-09,7.416017903e-11,9.899418228e-06
456,1.688762567e-09,3.407085656e-09,2.152965734e-09,7.438204113e-11,9.7762217e-06
457,1.667786488e-09,3.406926047e-09,2.15306539e-09,7.476243229e-11,9.654550545e-06
458,1.647069032e-09,3.406768176e-09,2.153161342e-09,7.528791481e-11,9.534386125e-06
459,1.626607087e-09,3.406612026e-09,2.153253703e-09,7.594529917e-11,9.415710021e-06
460,1.606397551e-09,3.406457582e-09,2.153342583e-09,7.672176981e-11,9.298504034e-06
461,1.586437352e-09,3.406304826e-09,2.153428087e-09,7.760497618e-11,9.18275018e-06
462,1.566723466e-09,3.406153744e-09,2.153510318e-09,7.858310312e-11,9.068430688e-06
463,1.547252904e-09,3.406004318e-09,2.153589376e-09,7.964491518e-11,8.955527997e-06
464,1.528022713e-09,3.405856533e-09,2.153665359e-09,8.077981003e-11,8.844024756e-06
465,1.509029973e-09,3.405710373e-09,2.15373836e-09,8.197782058e-11,8.73390382e-06
466,1.4902718e-09,3.405565822e-09,2.153808472e-09,8.322964061e-11,8.625148248e-06
467,1.471745342e-09,3.405422865e-09,2.153875783e-09,8.452661857e-11,8.517741301e-06
468,1.453447781e-09,3.405281486e-09,2.153940381e-09,8.586073289e-11,8.411666439e-06
469,1.435376332e-09,3.40514167e-09,2.154002348e-09,8.722459544e-11,8.30690732e-06
470,1.417528243e-09,3.405003401e-09,2.154061766e-09,8.861143445e-11,8.203447795e-06
471,1.399900794e-09,3.404866665e-09,2.154118716e-09,9.00150382e-11,8.101271912e-06
472,1.382491296e-09,3.404731446e-09,2.154173272e-09,9.142976028e-11,8.000363906e-06
473,1.365297093e-09,3.40459773e-09,2.154225512e-09,9.285047438e-11,7.900708203e-06
474,1.348315561e-09,3.404465501e-09,2.154275506e-09,9.427255222e-11,7.802289414e-06
475,1.331544104e-09,3.404334745e-09,2.154323325e-09,9.569181319e-11,7.705092335e-06
476,1.31498016e-09,3.404205447e-09,2.154369039e-09,9.710451995e-11,7.609101945e-06
477,1.298621194e-09,3.404077593e-09,2.154412712e-09,9.850733704e-11,7.514303402e-06
478,1.282464704e-09,3.403951168e-09,2.15445441e-09,9.9897284e-11,7.420682044e-06
479,1.266508215e-09,3.403826159e-09,2.154494196e-09,7.750721603e-11,7.328223383e-06
480,1.250749283e-09,3.40370255e-09,2.15453213e-09,7.882717199e-11,7.236913108e-06
481,1.235185493e-09,3.403580328e-09,2.154568272e-09,8.012300381e-11,7.146737078e-06
482,1.219814458e-09,3.403459479e-09,2.154602678e-09,8.139325883e-11,7.057681323e-06
483,1.204633818e-09,3.403339989e-09,2.154635405e-09,8.263676337e-11,6.969732042e-06
484,1.189641244e-09,3.403221845e-09,2.154666506e-09,8.385254001e-11,6.882875599e-06
485,1.174834434e-09,3.403105032e-09,2.154696035e-09,8.503980502e-11,6.797098524e-06
486,1.16021111e-09,3.402989537e-09,2.154724042e-09,8.619797521e-11,6.71238751e-06
487,1.145769025e-09,3.402875347e-09,2.154750576e-09,8.732661934e-11,6.628729408e-06
488,1.131505958e-09,3.402762448e-09,2.154775686e-09,8.842544459e-11,6.546111231e-06
489,1.117419714e-09,3.402650827e-09,2.154799418e-09,8.949427377e-11,6.464520148e-06
490,1.103508123e-09,3.402540472e-09,2.154821818e-09,9.053305265e-11,6.383943483e-06
491,1.089769043e-09,3.402431369e-09,2.15484293e-09,9.154181502e-11,6.304368714e-06
492,1.076200357e-09,3.402323505e-09,2.154862796e-09,9.252067361e-11,6.22578347e-06
493,1.062799972e-09,3.402216868e-09,2.154881458e-09,9.3469835e-11,6.148175531e-06
494,1.049565822e-09,3.402111444e-09,2.154898956e-09,9.438954371e-11,6.071532825e-06
495,1.036495865e-09,3.402007222e-09,2.154915329e-09,9.528009925e-11,5.995843425e-06
496,1.023588083e-09,3.401904189e-09,2.154930615e-09,9.614188012e-11,5.921095552e-06
497,1.010840482e-09,3.401802332e-09,2.154944851e-09,9.697525771e-11,5.847277566e-06
498,9.982510942e-10,3.401701639e-09,2.154958073e-09,9.778067271e-11,5.774377973e-06
499,9.85817972e-10,3.401602098e-09,2.154970314e-09,9.855857867e-11,5.702385414e-06
500,9.73539194e-10,3.401503697e-09,2.15498161e-09,9.930945316e-11,5.631288673e-06
501,9.614128606e-10,3.401406424e-09,2.154991992e-09,9.290764425e-11,5.561076667e-06
502,9.494370954e-10,3.401310268e-09,2.155001492e-09,9.359317638e-11,5.49173845e-06
503,9.376100448e-10,3.401215216e-09,2.15501014e-09,9.425191104e-11,5.423263208e-06
